dep_id,key,value,date
15,Assess & Diagnose,0.125,06/29/12
40,Assess & Diagnose,0,06/01/12
40,Assess & Diagnose,0,06/04/12
40,Assess & Diagnose,0,06/05/12
40,Assess & Diagnose,0,06/06/12
40,Assess & Diagnose,0,06/07/12
40,Assess & Diagnose,0,06/08/12
40,Assess & Diagnose,0,06/11/12
40,Assess & Diagnose,0,06/12/12
40,Assess & Diagnose,0,06/13/12
40,Assess & Diagnose,0,06/14/12
40,Assess & Diagnose,0,06/15/12
40,Assess & Diagnose,0,06/18/12
40,Assess & Diagnose,0,06/19/12
40,Assess & Diagnose,0,06/20/12
40,Assess & Diagnose,0,06/21/12
40,Assess & Diagnose,0,06/22/12
40,Assess & Diagnose,0,06/25/12
40,Assess & Diagnose,0,06/26/12
40,Assess & Diagnose,0,06/27/12
40,Assess & Diagnose,0,06/28/12
40,Assess & Diagnose,0,06/29/12
164,Assess & Diagnose,0.27173913,06/01/12
164,Assess & Diagnose,0,06/03/12
164,Assess & Diagnose,0.254658385,06/04/12
164,Assess & Diagnose,0.089552239,06/05/12
164,Assess & Diagnose,0.20610687,06/06/12
164,Assess & Diagnose,0.226890756,06/07/12
164,Assess & Diagnose,0.455555556,06/08/12
164,Assess & Diagnose,0,06/09/12
164,Assess & Diagnose,0,06/10/12
164,Assess & Diagnose,0.293103448,06/11/12
164,Assess & Diagnose,0.114583333,06/12/12
164,Assess & Diagnose,0.327731092,06/13/12
164,Assess & Diagnose,0.311111111,06/14/12
164,Assess & Diagnose,0.276595745,06/15/12
164,Assess & Diagnose,0,06/16/12
164,Assess & Diagnose,0,06/17/12
164,Assess & Diagnose,0.339285714,06/18/12
164,Assess & Diagnose,0.056603774,06/19/12
164,Assess & Diagnose,0.302325581,06/20/12
164,Assess & Diagnose,0.290697674,06/21/12
164,Assess & Diagnose,0.372093023,06/22/12
164,Assess & Diagnose,0,06/23/12
164,Assess & Diagnose,0.358333333,06/25/12
164,Assess & Diagnose,0.086021505,06/26/12
164,Assess & Diagnose,0.315384615,06/27/12
164,Assess & Diagnose,0.266129032,06/28/12
164,Assess & Diagnose,0.268817204,06/29/12
164,Assess & Diagnose,0,06/30/12
264,Assess & Diagnose,0,06/01/12
264,Assess & Diagnose,0,06/04/12
264,Assess & Diagnose,0,06/05/12
264,Assess & Diagnose,0,06/06/12
264,Assess & Diagnose,0,06/07/12
264,Assess & Diagnose,0,06/08/12
264,Assess & Diagnose,0,06/11/12
264,Assess & Diagnose,0,06/12/12
264,Assess & Diagnose,0,06/13/12
264,Assess & Diagnose,0,06/14/12
264,Assess & Diagnose,0,06/15/12
264,Assess & Diagnose,0,06/18/12
264,Assess & Diagnose,0,06/19/12
264,Assess & Diagnose,0,06/20/12
264,Assess & Diagnose,0,06/21/12
264,Assess & Diagnose,0,06/22/12
264,Assess & Diagnose,0,06/25/12
264,Assess & Diagnose,0,06/26/12
264,Assess & Diagnose,0,06/27/12
264,Assess & Diagnose,0,06/28/12
264,Assess & Diagnose,0,06/29/12
371,Assess & Diagnose,0,06/04/12
371,Assess & Diagnose,0,06/11/12
371,Assess & Diagnose,0.136363636,06/18/12
371,Assess & Diagnose,0,06/25/12
419,Assess & Diagnose,0.272727273,06/01/12
419,Assess & Diagnose,0.105263158,06/02/12
419,Assess & Diagnose,0,06/03/12
419,Assess & Diagnose,0.407407407,06/04/12
419,Assess & Diagnose,0.111111111,06/05/12
419,Assess & Diagnose,0.347826087,06/06/12
419,Assess & Diagnose,0.28,06/07/12
419,Assess & Diagnose,0,06/08/12
419,Assess & Diagnose,0,06/10/12
419,Assess & Diagnose,0.411764706,06/11/12
419,Assess & Diagnose,0.136363636,06/12/12
419,Assess & Diagnose,0.263157895,06/13/12
419,Assess & Diagnose,0.189189189,06/14/12
419,Assess & Diagnose,0.173913043,06/15/12
419,Assess & Diagnose,0.142857143,06/16/12
419,Assess & Diagnose,0.333333333,06/18/12
419,Assess & Diagnose,0.2,06/19/12
419,Assess & Diagnose,0.6,06/20/12
419,Assess & Diagnose,0.379310345,06/21/12
419,Assess & Diagnose,0.1,06/22/12
419,Assess & Diagnose,0.52173913,06/25/12
419,Assess & Diagnose,0,06/26/12
419,Assess & Diagnose,0.75,06/27/12
419,Assess & Diagnose,0.321428571,06/28/12
419,Assess & Diagnose,0,06/29/12
419,Assess & Diagnose,0,06/30/12
482,Assess & Diagnose,0.333333333,06/01/12
482,Assess & Diagnose,0,06/02/12
482,Assess & Diagnose,0,06/03/12
482,Assess & Diagnose,0.45045045,06/04/12
482,Assess & Diagnose,0.34375,06/05/12
482,Assess & Diagnose,0.545454545,06/06/12
482,Assess & Diagnose,0.547619048,06/07/12
482,Assess & Diagnose,0.543478261,06/08/12
482,Assess & Diagnose,0,06/09/12
482,Assess & Diagnose,0,06/10/12
482,Assess & Diagnose,0.434343434,06/11/12
482,Assess & Diagnose,0.2,06/12/12
482,Assess & Diagnose,0.431034483,06/13/12
482,Assess & Diagnose,0.470588235,06/14/12
482,Assess & Diagnose,0.304347826,06/15/12
482,Assess & Diagnose,0.324324324,06/18/12
482,Assess & Diagnose,0.221153846,06/19/12
482,Assess & Diagnose,0.237288136,06/20/12
482,Assess & Diagnose,0.411764706,06/21/12
482,Assess & Diagnose,0.431034483,06/22/12
482,Assess & Diagnose,0,06/23/12
482,Assess & Diagnose,0,06/24/12
482,Assess & Diagnose,0.411764706,06/25/12
482,Assess & Diagnose,0.373134328,06/26/12
482,Assess & Diagnose,0.385542169,06/27/12
482,Assess & Diagnose,0.402061856,06/28/12
482,Assess & Diagnose,0.276315789,06/29/12
482,Assess & Diagnose,0,06/30/12
547,Assess & Diagnose,0,06/01/12
547,Assess & Diagnose,0,06/02/12
547,Assess & Diagnose,0.125,06/04/12
547,Assess & Diagnose,0,06/05/12
547,Assess & Diagnose,0.263157895,06/06/12
547,Assess & Diagnose,0,06/07/12
547,Assess & Diagnose,0,06/08/12
547,Assess & Diagnose,0,06/09/12
547,Assess & Diagnose,0,06/11/12
547,Assess & Diagnose,0,06/13/12
547,Assess & Diagnose,0,06/14/12
547,Assess & Diagnose,0,06/15/12
547,Assess & Diagnose,0,06/18/12
547,Assess & Diagnose,0,06/19/12
547,Assess & Diagnose,0,06/25/12
547,Assess & Diagnose,0,06/27/12
547,Assess & Diagnose,0,06/28/12
547,Assess & Diagnose,0,06/29/12
577,Assess & Diagnose,0.461956522,06/01/12
577,Assess & Diagnose,0.352112676,06/02/12
577,Assess & Diagnose,0,06/03/12
577,Assess & Diagnose,0.463768116,06/04/12
577,Assess & Diagnose,0.455752212,06/05/12
577,Assess & Diagnose,0.370165746,06/06/12
577,Assess & Diagnose,0.390946502,06/07/12
577,Assess & Diagnose,0.431279621,06/08/12
577,Assess & Diagnose,0.229166667,06/09/12
577,Assess & Diagnose,0.125,06/10/12
577,Assess & Diagnose,0.348484848,06/11/12
577,Assess & Diagnose,0.479508197,06/12/12
577,Assess & Diagnose,0.440251572,06/13/12
577,Assess & Diagnose,0.355731225,06/14/12
577,Assess & Diagnose,0.481327801,06/15/12
577,Assess & Diagnose,0.565217391,06/16/12
577,Assess & Diagnose,0,06/17/12
577,Assess & Diagnose,0.349137931,06/18/12
577,Assess & Diagnose,0.444444444,06/19/12
577,Assess & Diagnose,0.406779661,06/20/12
577,Assess & Diagnose,0.265895954,06/21/12
577,Assess & Diagnose,0.481283422,06/22/12
577,Assess & Diagnose,0,06/23/12
577,Assess & Diagnose,0,06/24/12
577,Assess & Diagnose,0.3828125,06/25/12
577,Assess & Diagnose,0.37630662,06/26/12
577,Assess & Diagnose,0.376033058,06/27/12
577,Assess & Diagnose,0.386100386,06/28/12
577,Assess & Diagnose,0.267857143,06/29/12
577,Assess & Diagnose,0.093333333,06/30/12
6,Collect Clinical Encounter Reason,0,06/01/12
6,Collect Clinical Encounter Reason,0.078313253,06/04/12
6,Collect Clinical Encounter Reason,0.044843049,06/05/12
6,Collect Clinical Encounter Reason,0.074324324,06/06/12
6,Collect Clinical Encounter Reason,0.060606061,06/07/12
6,Collect Clinical Encounter Reason,0.013513514,06/08/12
6,Collect Clinical Encounter Reason,0,06/10/12
6,Collect Clinical Encounter Reason,0.048484848,06/11/12
6,Collect Clinical Encounter Reason,0.051282051,06/12/12
6,Collect Clinical Encounter Reason,0.020689655,06/13/12
6,Collect Clinical Encounter Reason,0.008695652,06/14/12
6,Collect Clinical Encounter Reason,0.025641026,06/15/12
6,Collect Clinical Encounter Reason,0,06/17/12
6,Collect Clinical Encounter Reason,0.048951049,06/18/12
6,Collect Clinical Encounter Reason,0.051428571,06/19/12
6,Collect Clinical Encounter Reason,0.045801527,06/20/12
6,Collect Clinical Encounter Reason,0,06/21/12
6,Collect Clinical Encounter Reason,0.007633588,06/22/12
6,Collect Clinical Encounter Reason,0,06/25/12
6,Collect Clinical Encounter Reason,0.011049724,06/26/12
6,Collect Clinical Encounter Reason,0.02919708,06/27/12
6,Collect Clinical Encounter Reason,0,06/28/12
6,Collect Clinical Encounter Reason,0.010582011,06/29/12
15,Collect Clinical Encounter Reason,0,06/01/12
15,Collect Clinical Encounter Reason,0.028169014,06/04/12
15,Collect Clinical Encounter Reason,0,06/05/12
15,Collect Clinical Encounter Reason,0,06/06/12
15,Collect Clinical Encounter Reason,0,06/07/12
15,Collect Clinical Encounter Reason,0,06/08/12
15,Collect Clinical Encounter Reason,0,06/10/12
15,Collect Clinical Encounter Reason,0.015151515,06/11/12
15,Collect Clinical Encounter Reason,0,06/12/12
15,Collect Clinical Encounter Reason,0.017857143,06/13/12
15,Collect Clinical Encounter Reason,0,06/14/12
15,Collect Clinical Encounter Reason,0,06/15/12
15,Collect Clinical Encounter Reason,0,06/18/12
15,Collect Clinical Encounter Reason,0.05,06/19/12
15,Collect Clinical Encounter Reason,0.01754386,06/20/12
15,Collect Clinical Encounter Reason,0,06/21/12
15,Collect Clinical Encounter Reason,0,06/22/12
15,Collect Clinical Encounter Reason,0,06/25/12
15,Collect Clinical Encounter Reason,0,06/26/12
15,Collect Clinical Encounter Reason,0,06/27/12
15,Collect Clinical Encounter Reason,0,06/28/12
15,Collect Clinical Encounter Reason,0.025,06/29/12
40,Collect Clinical Encounter Reason,0.071428571,06/01/12
40,Collect Clinical Encounter Reason,0.071428571,06/04/12
40,Collect Clinical Encounter Reason,0.058823529,06/05/12
40,Collect Clinical Encounter Reason,0.3,06/06/12
40,Collect Clinical Encounter Reason,0.181818182,06/07/12
40,Collect Clinical Encounter Reason,0.083333333,06/08/12
40,Collect Clinical Encounter Reason,0.058823529,06/11/12
40,Collect Clinical Encounter Reason,0,06/12/12
40,Collect Clinical Encounter Reason,0.076923077,06/13/12
40,Collect Clinical Encounter Reason,0.090909091,06/14/12
40,Collect Clinical Encounter Reason,0,06/15/12
40,Collect Clinical Encounter Reason,0,06/18/12
40,Collect Clinical Encounter Reason,0.090909091,06/19/12
40,Collect Clinical Encounter Reason,0.230769231,06/20/12
40,Collect Clinical Encounter Reason,0,06/21/12
40,Collect Clinical Encounter Reason,0.083333333,06/22/12
40,Collect Clinical Encounter Reason,0,06/25/12
40,Collect Clinical Encounter Reason,0,06/26/12
40,Collect Clinical Encounter Reason,0,06/27/12
40,Collect Clinical Encounter Reason,0.428571429,06/28/12
40,Collect Clinical Encounter Reason,0,06/29/12
164,Collect Clinical Encounter Reason,0.347826087,06/01/12
164,Collect Clinical Encounter Reason,0,06/03/12
164,Collect Clinical Encounter Reason,0.434782609,06/04/12
164,Collect Clinical Encounter Reason,0.388059701,06/05/12
164,Collect Clinical Encounter Reason,0.458015267,06/06/12
164,Collect Clinical Encounter Reason,0.521008403,06/07/12
164,Collect Clinical Encounter Reason,0.466666667,06/08/12
164,Collect Clinical Encounter Reason,0,06/09/12
164,Collect Clinical Encounter Reason,0,06/10/12
164,Collect Clinical Encounter Reason,0.448275862,06/11/12
164,Collect Clinical Encounter Reason,0.270833333,06/12/12
164,Collect Clinical Encounter Reason,0.420168067,06/13/12
164,Collect Clinical Encounter Reason,0.133333333,06/14/12
164,Collect Clinical Encounter Reason,0.276595745,06/15/12
164,Collect Clinical Encounter Reason,0,06/16/12
164,Collect Clinical Encounter Reason,0,06/17/12
164,Collect Clinical Encounter Reason,0.285714286,06/18/12
164,Collect Clinical Encounter Reason,0.08490566,06/19/12
164,Collect Clinical Encounter Reason,0.279069767,06/20/12
164,Collect Clinical Encounter Reason,0.127906977,06/21/12
164,Collect Clinical Encounter Reason,0.418604651,06/22/12
164,Collect Clinical Encounter Reason,0,06/23/12
164,Collect Clinical Encounter Reason,0.341666667,06/25/12
164,Collect Clinical Encounter Reason,0.193548387,06/26/12
164,Collect Clinical Encounter Reason,0.253846154,06/27/12
164,Collect Clinical Encounter Reason,0.169354839,06/28/12
164,Collect Clinical Encounter Reason,0.279569892,06/29/12
164,Collect Clinical Encounter Reason,0,06/30/12
264,Collect Clinical Encounter Reason,0,06/01/12
264,Collect Clinical Encounter Reason,0,06/04/12
264,Collect Clinical Encounter Reason,0.105263158,06/05/12
264,Collect Clinical Encounter Reason,0,06/06/12
264,Collect Clinical Encounter Reason,0,06/07/12
264,Collect Clinical Encounter Reason,0.129032258,06/08/12
264,Collect Clinical Encounter Reason,0.083333333,06/11/12
264,Collect Clinical Encounter Reason,0,06/12/12
264,Collect Clinical Encounter Reason,0,06/13/12
264,Collect Clinical Encounter Reason,0,06/14/12
264,Collect Clinical Encounter Reason,0.074074074,06/15/12
264,Collect Clinical Encounter Reason,0.074074074,06/18/12
264,Collect Clinical Encounter Reason,0,06/19/12
264,Collect Clinical Encounter Reason,0,06/20/12
264,Collect Clinical Encounter Reason,0,06/21/12
264,Collect Clinical Encounter Reason,0.157894737,06/22/12
264,Collect Clinical Encounter Reason,0,06/25/12
264,Collect Clinical Encounter Reason,0.086956522,06/26/12
264,Collect Clinical Encounter Reason,0,06/27/12
264,Collect Clinical Encounter Reason,0,06/28/12
264,Collect Clinical Encounter Reason,0.173913043,06/29/12
371,Collect Clinical Encounter Reason,0,06/04/12
371,Collect Clinical Encounter Reason,0,06/11/12
371,Collect Clinical Encounter Reason,0.090909091,06/18/12
371,Collect Clinical Encounter Reason,0,06/25/12
419,Collect Clinical Encounter Reason,0,06/01/12
419,Collect Clinical Encounter Reason,0.052631579,06/02/12
419,Collect Clinical Encounter Reason,0,06/03/12
419,Collect Clinical Encounter Reason,0,06/04/12
419,Collect Clinical Encounter Reason,0,06/05/12
419,Collect Clinical Encounter Reason,0,06/06/12
419,Collect Clinical Encounter Reason,0,06/07/12
419,Collect Clinical Encounter Reason,0,06/08/12
419,Collect Clinical Encounter Reason,0,06/10/12
419,Collect Clinical Encounter Reason,0,06/11/12
419,Collect Clinical Encounter Reason,0.045454545,06/12/12
419,Collect Clinical Encounter Reason,0,06/13/12
419,Collect Clinical Encounter Reason,0,06/14/12
419,Collect Clinical Encounter Reason,0,06/15/12
419,Collect Clinical Encounter Reason,0,06/16/12
419,Collect Clinical Encounter Reason,0,06/18/12
419,Collect Clinical Encounter Reason,0,06/19/12
419,Collect Clinical Encounter Reason,0,06/20/12
419,Collect Clinical Encounter Reason,0,06/21/12
419,Collect Clinical Encounter Reason,0,06/22/12
419,Collect Clinical Encounter Reason,0,06/25/12
419,Collect Clinical Encounter Reason,0,06/26/12
419,Collect Clinical Encounter Reason,0,06/27/12
419,Collect Clinical Encounter Reason,0,06/28/12
419,Collect Clinical Encounter Reason,0,06/29/12
419,Collect Clinical Encounter Reason,0,06/30/12
482,Collect Clinical Encounter Reason,0,06/01/12
482,Collect Clinical Encounter Reason,0,06/02/12
482,Collect Clinical Encounter Reason,0,06/03/12
482,Collect Clinical Encounter Reason,0.036036036,06/04/12
482,Collect Clinical Encounter Reason,0.015625,06/05/12
482,Collect Clinical Encounter Reason,0.050505051,06/06/12
482,Collect Clinical Encounter Reason,0,06/07/12
482,Collect Clinical Encounter Reason,0,06/08/12
482,Collect Clinical Encounter Reason,0,06/09/12
482,Collect Clinical Encounter Reason,0,06/10/12
482,Collect Clinical Encounter Reason,0.04040404,06/11/12
482,Collect Clinical Encounter Reason,0,06/12/12
482,Collect Clinical Encounter Reason,0,06/13/12
482,Collect Clinical Encounter Reason,0.039215686,06/14/12
482,Collect Clinical Encounter Reason,0,06/15/12
482,Collect Clinical Encounter Reason,0.013513514,06/18/12
482,Collect Clinical Encounter Reason,0,06/19/12
482,Collect Clinical Encounter Reason,0.101694915,06/20/12
482,Collect Clinical Encounter Reason,0.019607843,06/21/12
482,Collect Clinical Encounter Reason,0,06/22/12
482,Collect Clinical Encounter Reason,0,06/23/12
482,Collect Clinical Encounter Reason,0,06/24/12
482,Collect Clinical Encounter Reason,0.029411765,06/25/12
482,Collect Clinical Encounter Reason,0.029850746,06/26/12
482,Collect Clinical Encounter Reason,0.048192771,06/27/12
482,Collect Clinical Encounter Reason,0.020618557,06/28/12
482,Collect Clinical Encounter Reason,0.013157895,06/29/12
482,Collect Clinical Encounter Reason,0,06/30/12
547,Collect Clinical Encounter Reason,0.571428571,06/01/12
547,Collect Clinical Encounter Reason,0,06/02/12
547,Collect Clinical Encounter Reason,0.333333333,06/04/12
547,Collect Clinical Encounter Reason,0.133333333,06/05/12
547,Collect Clinical Encounter Reason,0.315789474,06/06/12
547,Collect Clinical Encounter Reason,0.1,06/07/12
547,Collect Clinical Encounter Reason,1.333333333,06/08/12
547,Collect Clinical Encounter Reason,0.538461538,06/09/12
547,Collect Clinical Encounter Reason,0.388888889,06/11/12
547,Collect Clinical Encounter Reason,0.047619048,06/13/12
547,Collect Clinical Encounter Reason,0.5,06/14/12
547,Collect Clinical Encounter Reason,0.333333333,06/15/12
547,Collect Clinical Encounter Reason,0,06/18/12
547,Collect Clinical Encounter Reason,0,06/19/12
547,Collect Clinical Encounter Reason,0,06/25/12
547,Collect Clinical Encounter Reason,0,06/27/12
547,Collect Clinical Encounter Reason,0.5,06/28/12
547,Collect Clinical Encounter Reason,1,06/29/12
577,Collect Clinical Encounter Reason,0.016304348,06/01/12
577,Collect Clinical Encounter Reason,0.014084507,06/02/12
577,Collect Clinical Encounter Reason,0,06/03/12
577,Collect Clinical Encounter Reason,0.024154589,06/04/12
577,Collect Clinical Encounter Reason,0,06/05/12
577,Collect Clinical Encounter Reason,0.044198895,06/06/12
577,Collect Clinical Encounter Reason,0.008230453,06/07/12
577,Collect Clinical Encounter Reason,0.018957346,06/08/12
577,Collect Clinical Encounter Reason,0.020833333,06/09/12
577,Collect Clinical Encounter Reason,0,06/10/12
577,Collect Clinical Encounter Reason,0.080808081,06/11/12
577,Collect Clinical Encounter Reason,0.004098361,06/12/12
577,Collect Clinical Encounter Reason,0,06/13/12
577,Collect Clinical Encounter Reason,0.035573123,06/14/12
577,Collect Clinical Encounter Reason,0.024896266,06/15/12
577,Collect Clinical Encounter Reason,0,06/16/12
577,Collect Clinical Encounter Reason,0,06/17/12
577,Collect Clinical Encounter Reason,0.038793103,06/18/12
577,Collect Clinical Encounter Reason,0,06/19/12
577,Collect Clinical Encounter Reason,0,06/20/12
577,Collect Clinical Encounter Reason,0.034682081,06/21/12
577,Collect Clinical Encounter Reason,0.021390374,06/22/12
577,Collect Clinical Encounter Reason,0,06/23/12
577,Collect Clinical Encounter Reason,0,06/24/12
577,Collect Clinical Encounter Reason,0.07421875,06/25/12
577,Collect Clinical Encounter Reason,0.010452962,06/26/12
577,Collect Clinical Encounter Reason,0.037190083,06/27/12
577,Collect Clinical Encounter Reason,0.027027027,06/28/12
577,Collect Clinical Encounter Reason,0.026785714,06/29/12
577,Collect History of Present Illness,0.013333333,06/30/12
6,Collect History of Present Illness,1.02,06/01/12
6,Collect History of Present Illness,1.174698795,06/04/12
6,Collect History of Present Illness,1.125560538,06/05/12
6,Collect History of Present Illness,0.959459459,06/06/12
6,Collect History of Present Illness,0.872727273,06/07/12
6,Collect History of Present Illness,1.317567568,06/08/12
6,Collect History of Present Illness,0,06/10/12
6,Collect History of Present Illness,1.115151515,06/11/12
6,Collect History of Present Illness,1.153846154,06/12/12
6,Collect History of Present Illness,0.965517241,06/13/12
6,Collect History of Present Illness,0.843478261,06/14/12
6,Collect History of Present Illness,1.102564103,06/15/12
6,Collect History of Present Illness,0,06/17/12
6,Collect History of Present Illness,0.951048951,06/18/12
6,Collect History of Present Illness,1.125714286,06/19/12
6,Collect History of Present Illness,1.328244275,06/20/12
6,Collect History of Present Illness,0.920353982,06/21/12
6,Collect History of Present Illness,1.442748092,06/22/12
6,Collect History of Present Illness,1.31097561,06/25/12
6,Collect History of Present Illness,1.116022099,06/26/12
6,Collect History of Present Illness,0.897810219,06/27/12
6,Collect History of Present Illness,0.701754386,06/28/12
6,Collect History of Present Illness,1.206349206,06/29/12
15,Collect History of Present Illness,0.72,06/01/12
15,Collect History of Present Illness,1.774647887,06/04/12
15,Collect History of Present Illness,1.384615385,06/05/12
15,Collect History of Present Illness,1.85483871,06/06/12
15,Collect History of Present Illness,1.65,06/07/12
15,Collect History of Present Illness,1.580645161,06/08/12
15,Collect History of Present Illness,0,06/10/12
15,Collect History of Present Illness,1.53030303,06/11/12
15,Collect History of Present Illness,1.519480519,06/12/12
15,Collect History of Present Illness,2.089285714,06/13/12
15,Collect History of Present Illness,1.536585366,06/14/12
15,Collect History of Present Illness,2.09375,06/15/12
15,Collect History of Present Illness,1.65,06/18/12
15,Collect History of Present Illness,1.333333333,06/19/12
15,Collect History of Present Illness,1.50877193,06/20/12
15,Collect History of Present Illness,1.451612903,06/21/12
15,Collect History of Present Illness,2.184210526,06/22/12
15,Collect History of Present Illness,1.490196078,06/25/12
15,Collect History of Present Illness,2.073529412,06/26/12
15,Collect History of Present Illness,1.363636364,06/27/12
15,Collect History of Present Illness,1.428571429,06/28/12
15,Collect History of Present Illness,1.475,06/29/12
40,Collect History of Present Illness,2.357142857,06/01/12
40,Collect History of Present Illness,2.142857143,06/04/12
40,Collect History of Present Illness,2.235294118,06/05/12
40,Collect History of Present Illness,3.7,06/06/12
40,Collect History of Present Illness,1.636363636,06/07/12
40,Collect History of Present Illness,2.25,06/08/12
40,Collect History of Present Illness,2.235294118,06/11/12
40,Collect History of Present Illness,2.75,06/12/12
40,Collect History of Present Illness,2.307692308,06/13/12
40,Collect History of Present Illness,1.363636364,06/14/12
40,Collect History of Present Illness,2.4,06/15/12
40,Collect History of Present Illness,2.583333333,06/18/12
40,Collect History of Present Illness,2.818181818,06/19/12
40,Collect History of Present Illness,3.307692308,06/20/12
40,Collect History of Present Illness,2.25,06/21/12
40,Collect History of Present Illness,3.25,06/22/12
40,Collect History of Present Illness,2.714285714,06/25/12
40,Collect History of Present Illness,1.909090909,06/26/12
40,Collect History of Present Illness,2.111111111,06/27/12
40,Collect History of Present Illness,2.714285714,06/28/12
40,Collect History of Present Illness,2.538461538,06/29/12
164,Collect History of Present Illness,2.206521739,06/01/12
164,Collect History of Present Illness,0,06/03/12
164,Collect History of Present Illness,1.832298137,06/04/12
164,Collect History of Present Illness,1.552238806,06/05/12
164,Collect History of Present Illness,1.854961832,06/06/12
164,Collect History of Present Illness,1.915966387,06/07/12
164,Collect History of Present Illness,2.222222222,06/08/12
164,Collect History of Present Illness,0,06/09/12
164,Collect History of Present Illness,0,06/10/12
164,Collect History of Present Illness,1.939655172,06/11/12
164,Collect History of Present Illness,2.083333333,06/12/12
164,Collect History of Present Illness,2.050420168,06/13/12
164,Collect History of Present Illness,1.833333333,06/14/12
164,Collect History of Present Illness,2.053191489,06/15/12
164,Collect History of Present Illness,0,06/16/12
164,Collect History of Present Illness,0,06/17/12
164,Collect History of Present Illness,2.071428571,06/18/12
164,Collect History of Present Illness,2.066037736,06/19/12
164,Collect History of Present Illness,1.875968992,06/20/12
164,Collect History of Present Illness,2.093023256,06/21/12
164,Collect History of Present Illness,1.5,06/22/12
164,Collect History of Present Illness,0,06/23/12
164,Collect History of Present Illness,1.808333333,06/25/12
164,Collect History of Present Illness,2.129032258,06/26/12
164,Collect History of Present Illness,1.946153846,06/27/12
164,Collect History of Present Illness,2.016129032,06/28/12
164,Collect History of Present Illness,2.397849462,06/29/12
164,Collect History of Present Illness,0,06/30/12
264,Collect History of Present Illness,1.733333333,06/01/12
264,Collect History of Present Illness,2.074074074,06/04/12
264,Collect History of Present Illness,2,06/05/12
264,Collect History of Present Illness,1.833333333,06/06/12
264,Collect History of Present Illness,1.909090909,06/07/12
264,Collect History of Present Illness,2.064516129,06/08/12
264,Collect History of Present Illness,2.333333333,06/11/12
264,Collect History of Present Illness,1.909090909,06/12/12
264,Collect History of Present Illness,1.882352941,06/13/12
264,Collect History of Present Illness,1.545454545,06/14/12
264,Collect History of Present Illness,1.703703704,06/15/12
264,Collect History of Present Illness,1.925925926,06/18/12
264,Collect History of Present Illness,1.916666667,06/19/12
264,Collect History of Present Illness,1.826086957,06/20/12
264,Collect History of Present Illness,1.857142857,06/21/12
264,Collect History of Present Illness,2.368421053,06/22/12
264,Collect History of Present Illness,1.92,06/25/12
264,Collect History of Present Illness,1.913043478,06/26/12
264,Collect History of Present Illness,1.894736842,06/27/12
264,Collect History of Present Illness,1.833333333,06/28/12
264,Collect History of Present Illness,2.086956522,06/29/12
371,Collect History of Present Illness,1.95,06/04/12
371,Collect History of Present Illness,2,06/11/12
371,Collect History of Present Illness,1.909090909,06/18/12
371,Collect History of Present Illness,2,06/25/12
419,Collect History of Present Illness,2.181818182,06/01/12
419,Collect History of Present Illness,3,06/02/12
419,Collect History of Present Illness,0,06/03/12
419,Collect History of Present Illness,2.444444444,06/04/12
419,Collect History of Present Illness,1.5,06/05/12
419,Collect History of Present Illness,2.47826087,06/06/12
419,Collect History of Present Illness,2.64,06/07/12
419,Collect History of Present Illness,0,06/08/12
